"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2016","France","AE","Females","Total","First time applicant","Person","0",""
"2016","France","YE","Total","Total","First time applicant","Person","80",""
"2016","France","YE","Males","Total","First time applicant","Person","40",""
"2016","France","YE","Females","Total","First time applicant","Person","35",""
"2016","France","AU","Total","Total","First time applicant","Person","0",""
"2016","France","AU","Males","Total","First time applicant","Person","0",""
"2016","France","AU","Females","Total","First time applicant","Person","0",""
"2016","France","NZ","Total","Total","First time applicant","Person","0",""
"2016","France","NZ","Males","Total","First time applicant","Person","0",""
"2016","France","NZ","Females","Total","First time applicant","Person","0",""
"2016","France","FJ","Total","Total","First time applicant","Person","0",""
"2016","France","FJ","Males","Total","First time applicant","Person","0",""
"2016","France","FJ","Females","Total","First time applicant","Person","0",""
"2016","France","PG","Total","Total","First time applicant","Person","0",""
"2016","France","PG","Males","Total","First time applicant","Person","0",""
"2016","France","PG","Females","Total","First time applicant","Person","0",""
"2016","France","SB","Total","Total","First time applicant","Person","0",""
"2016","France","SB","Males","Total","First time applicant","Person","0",""
"2016","France","SB","Females","Total","First time applicant","Person","0",""
"2016","France","VU","Total","Total","First time applicant","Person","0",""
"2016","France","VU","Males","Total","First time applicant","Person","0",""
"2016","France","VU","Females","Total","First time applicant","Person","0",""
"2016","France","KI","Total","Total","First time applicant","Person","0",""
"2016","France","KI","Males","Total","First time applicant","Person","0",""
"2016","France","KI","Females","Total","First time applicant","Person","0",""
"2016","France","MH","Total","Total","First time applicant","Person","0",""
"2016","France","MH","Males","Total","First time applicant","Person","0",""
"2016","France","MH","Females","Total","First time applicant","Person","0",""
"2016","France","FM","Total","Total","First time applicant","Person","0",""
"2016","France","FM","Males","Total","First time applicant","Person","0",""
"2016","France","FM","Females","Total","First time applicant","Person","0",""
"2016","France","NR","Total","Total","First time applicant","Person","0",""
"2016","France","NR","Males","Total","First time applicant","Person","0",""
"2016","France","NR","Females","Total","First time applicant","Person","0",""
"2016","France","PW","Total","Total","First time applicant","Person","0",""
"2016","France","PW","Males","Total","First time applicant","Person","0",""
"2016","France","PW","Females","Total","First time applicant","Person","0",""
"2016","France","CK","Total","Total","First time applicant","Person","0",""
"2016","France","CK","Males","Total","First time applicant","Person","0",""
"2016","France","CK","Females","Total","First time applicant","Person","0",""
"2016","France","WS","Total","Total","First time applicant","Person","0",""
"2016","France","WS","Males","Total","First time applicant","Person","0",""
"2016","France","WS","Females","Total","First time applicant","Person","0",""
"2016","France","TO","Total","Total","First time applicant","Person","0",""
"2016","France","TO","Males","Total","First time applicant","Person","0",""
"2016","France","TO","Females","Total","First time applicant","Person","0",""
"2016","France","TV","Total","Total","First time applicant","Person","0",""
"2016","France","TV","Males","Total","First time applicant","Person","0",""
"2016","France","TV","Females","Total","First time applicant","Person","0",""
"2016","France","TOTAL","Total","Total","First time applicant","Person","76,790",""
"2016","France","TOTAL","Males","Total","First time applicant","Person","49,640",""
"2016","France","TOTAL","Females","Total","First time applicant","Person","27,150",""
"2017","France","AO","Total","Total","First time applicant","Person","880",""
"2017","France","AO","Males","Total","First time applicant","Person","420",""
"2017","France","AO","Females","Total","First time applicant","Person","460",""
"2017","France","CM","Total","Total","First time applicant","Person","605",""
"2017","France","CM","Males","Total","First time applicant","Person","385",""
"2017","France","CM","Females","Total","First time applicant","Person","220",""
"2017","France","CF","Total","Total","First time applicant","Person","420",""
"2017","France","CF","Males","Total","First time applicant","Person","235",""
"2017","France","CF","Females","Total","First time applicant","Person","190",""
"2017","France","TD","Total","Total","First time applicant","Person","605",""
"2017","France","TD","Males","Total","First time applicant","Person","405",""
"2017","France","TD","Females","Total","First time applicant","Person","200",""
"2017","France","CG","Total","Total","First time applicant","Person","1,050",""
"2017","France","CG","Males","Total","First time applicant","Person","580",""
"2017","France","CG","Females","Total","First time applicant","Person","470",""
"2017","France","CD","Total","Total","First time applicant","Person","3,805",""
"2017","France","CD","Males","Total","First time applicant","Person","1,870",""
"2017","France","CD","Females","Total","First time applicant","Person","1,940",""
"2017","France","GQ","Total","Total","First time applicant","Person","15",""
"2017","France","GQ","Males","Total","First time applicant","Person","10",""
"2017","France","GQ","Females","Total","First time applicant","Person","10",""
"2017","France","GA","Total","Total","First time applicant","Person","380",""
"2017","France","GA","Males","Total","First time applicant","Person","175",""
"2017","France","GA","Females","Total","First time applicant","Person","205",""
"2017","France","ST","Total","Total","First time applicant","Person","0",""
"2017","France","ST","Males","Total","First time applicant","Person","0",""
"2017","France","ST","Females","Total","First time applicant","Person","0",""
"2017","France","BI","Total","Total","First time applicant","Person","235",""
"2017","France","BI","Males","Total","First time applicant","Person","135",""
"2017","France","BI","Females","Total","First time applicant","Person","95",""
"2017","France","KM","Total","Total","First time applicant","Person","355",""
"2017","France","KM","Males","Total","First time applicant","Person","265",""
"2017","France","KM","Females","Total","First time applicant","Person","85",""
"2017","France","DJ","Total","Total","First time applicant","Person","90",""
"2017","France","DJ","Males","Total","First time applicant","Person","50",""
"2017","France","DJ","Females","Total","First time applicant","Person","40",""
